experiment,plant,genotype,scenario,line,position,sowing,first_valid_image,last_valid_image,harvest,plant_leaf_area,viable,representative
ZA16,1498/EP72_H/ZM2810/d98/WW/1/25_58/ARCH2016-04-15,EP72_H,WW,25,58,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1499/PHZ51_H/ZM2921/d173/WW/1/25_59/ARCH2016-04-15,PHZ51_H,WW,25,59,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1500/LH65_H/ZM2861/e32/WW/1/25_60/ARCH2016-04-15,LH65_H,WW,25,60,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1501/Mo15W_H/ZM2898/d157/WW/1/26_01/ARCH2016-04-15,Mo15W_H,WW,26,1,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1502/B98_H/ZM2768/d65/WW/1/26_02/ARCH2016-04-15,B98_H,WW,26,2,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1503/LH93_H/ZM2787/d83/WW/1/26_03/ARCH2016-04-15,LH93_H,WW,26,3,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1504/F05404_H/ZM2826/d110/WW/1/26_04/ARCH2016-04-15,F05404_H,WW,26,4,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1505/EC130_H/ZM2961/a01/WW/1/26_05/ARCH2016-04-15,EC130_H,WW,26,5,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1506/EZ31_H/ZM2813/e21/WW/1/26_06/ARCH2016-04-15,EZ31_H,WW,26,6,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1507/UH_P104_H/ZM2931/d181/WW/1/26_07/ARCH2016-04-15,UH_P104_H,WW,26,7,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1508/LP36_H/ZM4317/p40/WW/3/26_08/ARCH2016-04-15,LP36_H,WW,26,8,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1509/DK78371A_H/ZM2748/d49/WW/1/26_09/ARCH2016-04-15,DK78371A_H,WW,26,9,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1510/LP42_H/ZM4316/p39/WW/1/26_10/ARCH2016-04-15,LP42_H,WW,26,10,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1511/LP35_H/ZM4305/p28/WW/1/26_11/ARCH2016-04-15,LP35_H,WW,26,11,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1512/Lo1274_H/ZM2889/e43/WW/1/26_12/ARCH2016-04-15,Lo1274_H,WW,26,12,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1513/NC358_H/ZM2786/d82/WW/1/26_13/ARCH2016-04-15,NC358_H,WW,26,13,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1514/F7082_H/ZM2832/e28/WW/1/26_14/ARCH2016-04-15,F7082_H,WW,26,14,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1515/B113_H/ZM2751/d51/WW/1/26_15/ARCH2016-04-15,B113_H,WW,26,15,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1516/LP32_H/ZM4313/p36/WW/3/26_16/ARCH2016-04-15,LP32_H,WW,26,16,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1517/N22_H/ZM2901/d159/WW/1/26_17/ARCH2016-04-15,N22_H,WW,26,17,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1518/LP40_H/ZM4315/p38/WW/3/26_18/ARCH2016-04-15,LP40_H,WW,26,18,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1519/EC151_H/ZM2802/d91/WW/1/26_19/ARCH2016-04-15,EC151_H,WW,26,19,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1520/F496_H/ZM2963/a07/WW/1/26_20/ARCH2016-04-15,F496_H,WW,26,20,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1521/I242_H/ZM2853/d131/WW/1/26_21/ARCH2016-04-15,I242_H,WW,26,21,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1522/HMV5502_H/ZM2847/d126/WW/1/26_22/ARCH2016-04-15,HMV5502_H,WW,26,22,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1523/EZ35_H/ZM2814/d101/WW/1/26_23/ARCH2016-04-15,EZ35_H,WW,26,23,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1524/Lo1266_H/ZM2886/d150/WW/1/26_24/ARCH2016-04-15,Lo1266_H,WW,26,24,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1525/HMV5347_H/ZM2845/e29/WW/1/26_25/ARCH2016-04-15,HMV5347_H,WW,26,25,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1526/Lo1172_H/ZM2876/d142/WW/1/26_26/ARCH2016-04-15,Lo1172_H,WW,26,26,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1527/Lo1095_H/ZM2870/e36/WW/1/26_27/ARCH2016-04-15,Lo1095_H,WW,26,27,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1528/LP11_H/ZM4319/p42/WW/3/26_28/ARCH2016-04-15,LP11_H,WW,26,28,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1529/IDT_H/ZM2856/d134/WW/1/26_29/ARCH2016-04-15,IDT_H,WW,26,29,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1530/ML606_H/ZM2769/e12/WW/1/26_30/ARCH2016-04-15,ML606_H,WW,26,30,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1531/LH60_H/ZM2860/d136/WW/1/26_31/ARCH2016-04-15,LH60_H,WW,26,31,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1532/LP17_H/ZM4291/p14/WW/3/26_32/ARCH2016-04-15,LP17_H,WW,26,32,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1533/NQ508_H/ZM2904/d160/WW/1/26_33/ARCH2016-04-15,NQ508_H,WW,26,33,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1534/UH_P089_H/ZM2724/d31/WW/1/26_34/ARCH2016-04-15,UH_P089_H,WW,26,34,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1535/PP147_H/ZM2955/d193/WW/1/26_35/ARCH2016-04-15,PP147_H,WW,26,35,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1536/LP4_H/ZM4282/p05/WW/1/26_36/ARCH2016-04-15,LP4_H,WW,26,36,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1537/Lo1094_H/ZM2869/e35/WW/1/26_37/ARCH2016-04-15,Lo1094_H,WW,26,37,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1538/PHG35_H/ZM2910/d166/WW/1/26_38/ARCH2016-04-15,PHG35_H,WW,26,38,2016-05-10,2016-05-17,2016-06-16,2016-06-16,3709.947,True,True
ZA16,1539/PHG47_H/ZM2771/d67/WW/1/26_39/ARCH2016-04-15,PHG47_H,WW,26,39,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1540/I198_H/ZM2848/d127/WW/1/26_40/ARCH2016-04-15,I198_H,WW,26,40,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1541/N192_H/ZM2900/e48/WW/1/26_41/ARCH2016-04-15,N192_H,WW,26,41,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1542/LP36_H/ZM4317/p40/WW/1/26_42/ARCH2016-04-15,LP36_H,WW,26,42,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1543/LP39_H/ZM4323/p46/WW/1/26_43/ARCH2016-04-15,LP39_H,WW,26,43,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1544/CO158_H/ZM2959/a06/WW/1/26_44/ARCH2016-04-15,CO158_H,WW,26,44,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1545/LP28_H/ZM4294/p17/WW/1/26_45/ARCH2016-04-15,LP28_H,WW,26,45,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1546/NKH8431_H/ZM2975/a33/WW/1/26_46/ARCH2016-04-15,NKH8431_H,WW,26,46,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1547/Lo1242_H/ZM2882/d146/WW/1/26_47/ARCH2016-04-15,Lo1242_H,WW,26,47,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1548/LP16_H/ZM4296/p19/WW/1/26_48/ARCH2016-04-15,LP16_H,WW,26,48,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1549/DK4676A_H/ZM2784/d80/WW/1/26_49/ARCH2016-04-15,DK4676A_H,WW,26,49,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1550/D06_H/ZM2960/a23/WW/1/26_50/ARCH2016-04-15,D06_H,WW,26,50,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1551/F670_H/ZM2965/a09/WW/1/26_51/ARCH2016-04-15,F670_H,WW,26,51,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1552/F816_H/ZM2951/d191/WW/1/26_52/ARCH2016-04-15,F816_H,WW,26,52,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1553/F252_H/ZM2840/d120/WW/1/26_53/ARCH2016-04-15,F252_H,WW,26,53,2016-05-10,2016-05-17,2016-06-16,2016-06-16,3806.722,True,True
ZA16,1554/Lo1284_H/ZM2892/d154/WW/1/26_54/ARCH2016-04-15,Lo1284_H,WW,26,54,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1555/F546_H/ZM2820/d107/WW/1/26_55/ARCH2016-04-15,F546_H,WW,26,55,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1556/LP8_H/ZM4303/p26/WW/1/26_56/ARCH2016-04-15,LP8_H,WW,26,56,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1557/F7081_H/ZM2728/d34/WW/1/26_57/ARCH2016-04-15,F7081_H,WW,26,57,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1558/LP10_H/ZM4298/p21/WW/1/26_58/ARCH2016-04-15,LP10_H,WW,26,58,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1559/F1808_H/ZM2714/d21/WW/1/26_59/ARCH2016-04-15,F1808_H,WW,26,59,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1560/Lo1180_H/ZM2877/d143/WW/1/26_60/ARCH2016-04-15,Lo1180_H,WW,26,60,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1561/B37_H/ZM2774/d70/WW/1/27_01/ARCH2016-04-15,B37_H,WW,27,1,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1562/EZ11A_H/ZM2712/d20/WW/1/27_02/ARCH2016-04-15,EZ11A_H,WW,27,2,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1563/F904_H/ZM2967/a11/WW/1/27_03/ARCH2016-04-15,F904_H,WW,27,3,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1564/F288_H/ZM4326/a14/WW/1/27_04/ARCH2016-04-15,F288_H,WW,27,4,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1565/Lo1101_H/ZM2871/e37/WW/1/27_05/ARCH2016-04-15,Lo1101_H,WW,27,5,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1566/LH39_H/ZM2858/e30/WW/1/27_06/ARCH2016-04-15,LH39_H,WW,27,6,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1567/EC175_H/ZM2804/d93/WW/1/27_07/ARCH2016-04-15,EC175_H,WW,27,7,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1568/F838_H/ZM2720/d27/WW/1/27_08/ARCH2016-04-15,F838_H,WW,27,8,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1569/Lo1087_H/ZM2868/d141/WW/1/27_09/ARCH2016-04-15,Lo1087_H,WW,27,9,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1570/LP43_H/ZM4318/p41/WW/1/27_10/ARCH2016-04-15,LP43_H,WW,27,10,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,False,False
ZA16,1571/EP2008-22_H/ZM2808/e20/WW/1/27_11/ARCH2016-04-15,EP2008-22_H,WW,27,11,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1572/Lo1063_H/ZM2867/d140/WW/1/27_12/ARCH2016-04-15,Lo1063_H,WW,27,12,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1573/PB116_H/ZM2754/d53/WW/1/27_13/ARCH2016-04-15,PB116_H,WW,27,13,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1574/LP3_H/ZM4310/p33/WW/1/27_14/ARCH2016-04-15,LP3_H,WW,27,14,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,False,False
ZA16,1575/B97_H/ZM2719/d26/WW/1/27_15/ARCH2016-04-15,B97_H,WW,27,15,2016-05-10,2016-05-17,2016-06-16,2016-06-16,4540.768,True,True
ZA16,1576/LP6_H/ZM4299/p22/WW/1/27_16/ARCH2016-04-15,LP6_H,WW,27,16,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1577/LP1_H/ZM4309/p32/WW/1/27_17/ARCH2016-04-15,LP1_H,WW,27,17,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1578/EA3076_H/ZM2779/d75/WW/1/27_18/ARCH2016-04-15,EA3076_H,WW,27,18,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1579/A347_H/ZM2705/d13/WW/1/27_19/ARCH2016-04-15,A347_H,WW,27,19,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1580/F7025_H/ZM2741/d45/WW/1/27_20/ARCH2016-04-15,F7025_H,WW,27,20,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1581/Lo1282_H/ZM2891/e44/WW/1/27_21/ARCH2016-04-15,Lo1282_H,WW,27,21,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1582/LP9_H/ZM4300/p23/WW/1/27_22/ARCH2016-04-15,LP9_H,WW,27,22,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1583/LP19_H/ZM4306/p29/WW/1/27_23/ARCH2016-04-15,LP19_H,WW,27,23,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1584/HMV5301_H/ZM2843/d123/WW/1/27_24/ARCH2016-04-15,HMV5301_H,WW,27,24,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1585/P465P_H/ZM2907/d163/WW/1/27_25/ARCH2016-04-15,P465P_H,WW,27,25,2016-05-10,2016-05-17,2016-06-16,2016-06-16,4551.992,True,True
ZA16,1586/CO109_H/ZM2742/d46/WW/1/27_26/ARCH2016-04-15,CO109_H,WW,27,26,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1587/UH_6102_H/ZM2924/e55/WW/1/27_27/ARCH2016-04-15,UH_6102_H,WW,27,27,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1588/LP32_H/ZM4313/p36/WW/1/27_28/ARCH2016-04-15,LP32_H,WW,27,28,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1589/LP31_H/ZM4280/p03/WW/1/27_29/ARCH2016-04-15,LP31_H,WW,27,29,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1590/EA1163_H/ZM2761/d59/WW/1/27_30/ARCH2016-04-15,EA1163_H,WW,27,30,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1591/K55_H/ZM4327/a18/WW/1/27_31/ARCH2016-04-15,K55_H,WW,27,31,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1592/NDB8_H/ZM2782/d78/WW/1/27_32/ARCH2016-04-15,NDB8_H,WW,27,32,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1593/Lo1280_H/ZM2890/d153/WW/1/27_33/ARCH2016-04-15,Lo1280_H,WW,27,33,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1594/LP11_H/ZM4319/p42/WW/1/27_34/ARCH2016-04-15,LP11_H,WW,27,34,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1595/LP40_H/ZM4315/p38/WW/1/27_35/ARCH2016-04-15,LP40_H,WW,27,35,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1596/DE811_H/ZM2796/d88/WW/1/27_36/ARCH2016-04-15,DE811_H,WW,27,36,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1597/LP44_H/ZM4289/p12/WW/1/27_37/ARCH2016-04-15,LP44_H,WW,27,37,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1598/NS501_H/ZM2952/e61/WW/1/27_38/ARCH2016-04-15,NS501_H,WW,27,38,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1599/LH59_H/ZM2859/e31/WW/1/27_39/ARCH2016-04-15,LH59_H,WW,27,39,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1600/UH_P017_H/ZM2981/a26/WW/1/27_40/ARCH2016-04-15,UH_P017_H,WW,27,40,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1601/C103_H/ZM2793/d86/WW/1/27_41/ARCH2016-04-15,C103_H,WW,27,41,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1602/Lo1261_H/ZM2885/d149/WW/1/27_42/ARCH2016-04-15,Lo1261_H,WW,27,42,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1603/F618_H/ZM2828/d112/WW/1/27_43/ARCH2016-04-15,F618_H,WW,27,43,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1604/UH_S025_H/ZM2936/d183/WW/1/27_44/ARCH2016-04-15,UH_S025_H,WW,27,44,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1605/F317_H/ZM2970/a15/WW/1/27_45/ARCH2016-04-15,F317_H,WW,27,45,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1606/F98902_H/ZM2773/d69/WW/1/27_46/ARCH2016-04-15,F98902_H,WW,27,46,2016-05-10,2016-05-17,2016-06-16,2016-06-16,3712.61,True,True
ZA16,1607/CO125_H/ZM2973/a04/WW/1/27_47/ARCH2016-04-15,CO125_H,WW,27,47,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1608/LP47_H/ZM4285/p08/WW/1/27_48/ARCH2016-04-15,LP47_H,WW,27,48,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1609/LP30_H/ZM4311/p34/WW/1/27_49/ARCH2016-04-15,LP30_H,WW,27,49,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1610/F7001_H/ZM2732/d38/WW/1/27_50/ARCH2016-04-15,F7001_H,WW,27,50,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1611/NC290_H/ZM2723/d30/WW/1/27_51/ARCH2016-04-15,NC290_H,WW,27,51,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1612/F04701_H/ZM2823/e23/WW/1/27_52/ARCH2016-04-15,F04701_H,WW,27,52,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1613/EP55_H/ZM2767/d64/WW/1/27_53/ARCH2016-04-15,EP55_H,WW,27,53,2016-05-10,2016-05-17,2016-06-16,2016-06-16,4026.55,True,True
ZA16,1614/F908_H/ZM2836/d116/WW/1/27_54/ARCH2016-04-15,F908_H,WW,27,54,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1615/Lo1223_H/ZM2881/e42/WW/1/27_55/ARCH2016-04-15,Lo1223_H,WW,27,55,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1616/W95115_H/ZM2777/d73/WW/1/27_56/ARCH2016-04-15,W95115_H,WW,27,56,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1617/B109_H/ZM2791/e15/WW/1/27_57/ARCH2016-04-15,B109_H,WW,27,57,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1618/A374_H/ZM2709/d17/WW/1/27_58/ARCH2016-04-15,A374_H,WW,27,58,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1619/UH_S018_H/ZM2934/d182/WW/1/27_59/ARCH2016-04-15,UH_S018_H,WW,27,59,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1620/PHB09_H/ZM2772/d68/WW/1/27_60/ARCH2016-04-15,PHB09_H,WW,27,60,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1621/W602S_H/ZM2755/d54/WW/1/28_01/ARCH2016-04-15,W602S_H,WW,28,1,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1622/LP45_H/ZM4297/p20/WW/1/28_02/ARCH2016-04-15,LP45_H,WW,28,2,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1623/LP29_H/ZM4312/p35/WW/1/28_03/ARCH2016-04-15,LP29_H,WW,28,3,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1624/DKMBNA_H/ZM2947/a36/WW/1/28_04/ARCH2016-04-15,DKMBNA_H,WW,28,4,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1625/B105_H/ZM2704/d12/WW/1/28_05/ARCH2016-04-15,B105_H,WW,28,5,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1626/LP24_H/ZM4314/p37/WW/1/28_06/ARCH2016-04-15,LP24_H,WW,28,6,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1627/Lo904_H/ZM2897/e47/WW/1/28_07/ARCH2016-04-15,Lo904_H,WW,28,7,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1628/F04401_H/ZM2821/e22/WW/1/28_08/ARCH2016-04-15,F04401_H,WW,28,8,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1629/UH_S015_H/ZM2985/a30/WW/1/28_09/ARCH2016-04-15,UH_S015_H,WW,28,9,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1630/UH_P148_H/ZM2933/e58/WW/1/28_10/ARCH2016-04-15,UH_P148_H,WW,28,10,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1631/LP15_H/ZM4284/p07/WW/1/28_11/ARCH2016-04-15,LP15_H,WW,28,11,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1632/LP7_H/ZM4308/p31/WW/1/28_12/ARCH2016-04-15,LP7_H,WW,28,12,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1633/LP22_H/ZM4320/p43/WW/3/28_13/ARCH2016-04-15,LP22_H,WW,28,13,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1634/W604S_H/ZM2941/d187/WW/1/28_14/ARCH2016-04-15,W604S_H,WW,28,14,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1635/EZ40_H/ZM2736/d41/WW/1/28_15/ARCH2016-04-15,EZ40_H,WW,28,15,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1636/N6_H/ZM2756/d55/WW/1/28_16/ARCH2016-04-15,N6_H,WW,28,16,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1637/B107_H/ZM2745/e05/WW/1/28_17/ARCH2016-04-15,B107_H,WW,28,17,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1638/I205_H/ZM2849/d128/WW/1/28_18/ARCH2016-04-15,I205_H,WW,28,18,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1639/B108_H/ZM2763/d61/WW/1/28_19/ARCH2016-04-15,B108_H,WW,28,19,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1640/F1890_H/ZM2708/d16/WW/1/28_20/ARCH2016-04-15,F1890_H,WW,28,20,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1641/LP27_H/ZM4281/p04/WW/3/28_21/ARCH2016-04-15,LP27_H,WW,28,21,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1642/EC326A_H/ZM2962/a02/WW/1/28_22/ARCH2016-04-15,EC326A_H,WW,28,22,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1643/LP27_H/ZM4281/p04/WW/1/28_23/ARCH2016-04-15,LP27_H,WW,28,23,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1644/EC136_H/ZM2776/d72/WW/1/28_24/ARCH2016-04-15,EC136_H,WW,28,24,2016-05-10,2016-05-17,2016-06-16,2016-06-16,3659.379,True,True
ZA16,1645/F748_H/ZM2746/e06/WW/1/28_25/ARCH2016-04-15,F748_H,WW,28,25,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1646/LP22_H/ZM4320/p43/WW/1/28_26/ARCH2016-04-15,LP22_H,WW,28,26,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1647/EC334_H/ZM2806/d95/WW/1/28_27/ARCH2016-04-15,EC334_H,WW,28,27,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1648/I238_H/ZM2852/d130/WW/1/28_28/ARCH2016-04-15,I238_H,WW,28,28,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1649/F7019_H/ZM2829/e25/WW/1/28_29/ARCH2016-04-15,F7019_H,WW,28,29,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1650/LP17_H/ZM4291/p14/WW/1/28_30/ARCH2016-04-15,LP17_H,WW,28,30,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1651/LP21_H/ZM4283/p06/WW/1/28_31/ARCH2016-04-15,LP21_H,WW,28,31,2016-05-10,2016-05-17,2016-06-16,2016-06-16,,True,True
ZA16,1652/PHG84_H/ZM2914/d167/WW/1/28_32/ARCH2016-04-15,PHG84_H,WW,28,32,2016-05-10,2016-05-17,2016-06-16,2016-06-16,3686.158,True,True
